,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
6358,"(1,0)",-66,-75,-73,-76,-52,-65,-72,-72,-72,-66,-72,-75,-79,-73,-76,-72,-78,-85,-80,-66,-79
6359,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-72,-66,-72,-75,-79,-73,-77,-72,-78,-85,-80,-66,-79
6360,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-72,-66,-71,-73,-79,-72,-76,-72,-78,-86,-80,-65,-79
6361,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-72,-66,-71,-73,-79,-72,-76,-72,-78,-85,-80,-65,-79
6362,"(1,0)",-66,-74,-72,-77,-54,-65,-72,-72,-72,-66,-71,-73,-79,-72,-76,-72,-78,-83,-80,-65,-79
6363,"(1,0)",-66,-74,-72,-77,-54,-65,-75,-72,-72,-66,-71,-73,-79,-72,-76,-72,-78,-83,-80,-65,-79
6364,"(1,0)",-66,-73,-72,-77,-54,-67,-74,-72,-72,-66,-72,-73,-79,-72,-76,-72,-78,-84,-80,-65,-79
6365,"(1,0)",-66,-73,-73,-77,-54,-66,-73,-72,-72,-66,-72,-73,-79,-72,-76,-72,-78,-84,-80,-65,-79
6366,"(1,0)",-66,-72,-73,-77,-54,-65,-73,-72,-72,-66,-72,-73,-81,-72,-76,-72,-78,-85,-81,-65,-79
6367,"(1,0)",-66,-72,-74,-77,-53,-65,-74,-72,-72,-65,-72,-73,-81,-72,-77,-72,-78,-85,-81,-65,-79
6368,"(1,0)",-66,-73,-74,-77,-53,-66,-73,-72,-72,-65,-72,-73,-81,-72,-76,-72,-78,-85,-81,-65,-79
6369,"(1,0)",-66,-73,-74,-77,-53,-66,-73,-72,-72,-65,-72,-73,-81,-72,-77,-72,-78,-86,-81,-65,-79
6370,"(1,0)",-66,-73,-73,-77,-52,-66,-73,-72,-72,-65,-72,-73,-81,-72,-77,-72,-78,-86,-81,-65,-79
6371,"(1,0)",-66,-73,-73,-77,-52,-65,-73,-73,-72,-65,-72,-72,-81,-72,-77,-72,-77,-86,-80,-65,-78
6372,"(1,0)",-66,-73,-73,-77,-52,-65,-73,-73,-72,-65,-72,-72,-81,-72,-77,-72,-76,-87,-80,-65,-78
6373,"(1,0)",-66,-73,-73,-76,-52,-65,-73,-73,-72,-65,-72,-72,-81,-72,-77,-72,-77,-87,-82,-65,-78
6374,"(1,0)",-66,-73,-74,-76,-52,-64,-73,-73,-72,-65,-72,-75,-81,-72,-76,-72,-77,-87,-82,-65,-78
6375,"(1,0)",-66,-73,-74,-77,-55,-64,-73,-72,-72,-65,-72,-73,-81,-73,-77,-72,-77,-86,-83,-65,-78
6376,"(1,0)",-66,-73,-73,-77,-54,-64,-73,-72,-72,-67,-72,-73,-81,-73,-77,-72,-77,-85,-82,-65,-78
6377,"(1,0)",-66,-72,-73,-77,-54,-64,-72,-72,-73,-66,-72,-73,-81,-73,-77,-72,-77,-85,-81,-65,-78
6378,"(1,0)",-66,-73,-73,-75,-54,-64,-72,-72,-73,-66,-72,-73,-81,-73,-77,-72,-77,-83,-81,-65,-78
6379,"(1,0)",-66,-73,-73,-76,-54,-63,-72,-72,-73,-66,-72,-73,-81,-73,-77,-72,-77,-82,-83,-65,-78
6380,"(1,0)",-66,-73,-73,-76,-53,-64,-72,-72,-73,-66,-72,-73,-81,-73,-77,-72,-77,-84,-83,-65,-78
6381,"(1,0)",-66,-73,-73,-76,-52,-64,-72,-72,-73,-66,-72,-73,-81,-73,-77,-72,-77,-83,-82,-65,-78
6382,"(1,0)",-66,-73,-72,-76,-52,-64,-72,-72,-73,-66,-72,-73,-80,-72,-77,-72,-77,-83,-81,-65,-78
6383,"(1,0)",-66,-73,-72,-76,-52,-65,-72,-73,-73,-66,-72,-73,-80,-72,-77,-72,-77,-82,-81,-65,-78
6384,"(1,0)",-66,-74,-72,-76,-52,-67,-72,-73,-73,-71,-72,-73,-80,-72,-77,-72,-78,-81,-80,-65,-78
6385,"(1,0)",-66,-74,-72,-76,-52,-67,-72,-73,-73,-70,-72,-73,-80,-72,-77,-72,-78,-81,-80,-65,-78
6386,"(1,0)",-66,-75,-71,-77,-52,-66,-72,-72,-73,-68,-72,-73,-80,-72,-77,-73,-78,-81,-80,-65,-78
6387,"(1,0)",-66,-76,-73,-77,-52,-65,-72,-72,-73,-68,-72,-73,-80,-72,-77,-73,-78,-81,-80,-65,-78
6388,"(1,0)",-66,-76,-73,-77,-52,-65,-72,-72,-73,-67,-72,-73,-80,-72,-77,-73,-78,-81,-80,-65,-78
6389,"(1,0)",-66,-75,-72,-76,-52,-65,-72,-72,-73,-67,-72,-72,-80,-72,-77,-72,-78,-81,-80,-65,-78
6390,"(1,0)",-66,-75,-72,-75,-52,-65,-72,-72,-73,-67,-72,-72,-80,-72,-76,-72,-78,-84,-80,-65,-78
6391,"(1,0)",-66,-76,-72,-76,-52,-65,-72,-72,-73,-67,-72,-73,-79,-72,-77,-72,-78,-84,-81,-65,-78
6392,"(1,0)",-66,-75,-72,-75,-52,-65,-72,-72,-73,-65,-72,-73,-79,-72,-77,-72,-78,-84,-81,-65,-78
6393,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-72,-73,-65,-72,-73,-79,-72,-77,-72,-78,-85,-81,-65,-78
6394,"(1,0)",-66,-74,-73,-76,-53,-65,-72,-72,-73,-65,-72,-73,-79,-72,-76,-72,-78,-86,-81,-65,-78
6395,"(1,0)",-66,-74,-71,-76,-52,-65,-72,-72,-73,-65,-72,-72,-79,-72,-76,-72,-78,-86,-80,-65,-78
6396,"(1,0)",-66,-74,-71,-76,-53,-65,-72,-72,-73,-65,-72,-72,-79,-72,-77,-72,-78,-86,-80,-65,-78
6397,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-72,-73,-65,-72,-72,-79,-72,-77,-72,-79,-86,-80,-65,-77
6398,"(1,0)",-66,-75,-71,-77,-53,-65,-72,-72,-73,-65,-72,-72,-79,-72,-77,-72,-79,-85,-80,-65,-77
6399,"(1,0)",-66,-74,-71,-76,-52,-65,-72,-72,-73,-67,-72,-72,-79,-72,-77,-72,-79,-85,-80,-65,-77
6400,"(1,0)",-66,-75,-71,-76,-56,-67,-72,-72,-73,-67,-72,-72,-79,-72,-77,-72,-79,-85,-80,-65,-77
6401,"(1,0)",-66,-75,-73,-77,-54,-67,-72,-73,-73,-67,-72,-72,-79,-72,-77,-72,-79,-84,-80,-65,-77
6402,"(1,0)",-66,-74,-73,-77,-54,-66,-72,-73,-73,-67,-72,-72,-79,-72,-77,-72,-79,-83,-80,-65,-77
6403,"(1,0)",-66,-74,-73,-77,-54,-65,-72,-73,-73,-66,-72,-72,-79,-76,-77,-72,-79,-83,-80,-65,-77
6404,"(1,0)",-66,-75,-73,-76,-54,-65,-72,-73,-73,-66,-72,-72,-79,-75,-77,-72,-79,-83,-80,-65,-77
6405,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-73,-72,-66,-72,-72,-79,-75,-77,-72,-79,-82,-80,-65,-77
6406,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-73,-72,-66,-72,-72,-79,-75,-77,-72,-79,-81,-80,-65,-77
6407,"(1,0)",-66,-75,-73,-77,-53,-65,-72,-72,-72,-66,-72,-72,-79,-74,-77,-72,-79,-81,-80,-65,-78
6408,"(1,0)",-66,-75,-73,-76,-54,-66,-74,-72,-72,-66,-72,-72,-79,-74,-77,-72,-79,-81,-80,-65,-78
6409,"(1,0)",-66,-75,-75,-77,-54,-65,-75,-73,-72,-66,-72,-72,-79,-74,-77,-72,-79,-81,-81,-65,-78
6410,"(1,0)",-66,-76,-73,-77,-54,-65,-76,-73,-72,-66,-72,-72,-79,-73,-77,-72,-79,-83,-81,-65,-78
6411,"(1,0)",-66,-76,-73,-77,-54,-65,-74,-73,-72,-66,-72,-72,-79,-73,-77,-72,-79,-85,-81,-65,-78
6412,"(1,0)",-66,-75,-73,-77,-54,-65,-73,-73,-72,-66,-72,-72,-79,-73,-77,-72,-79,-84,-80,-65,-78
6413,"(1,0)",-66,-75,-73,-75,-54,-65,-73,-73,-72,-66,-72,-72,-79,-73,-77,-72,-79,-85,-80,-65,-78
6414,"(1,0)",-66,-74,-74,-75,-54,-64,-73,-72,-72,-66,-72,-71,-79,-73,-77,-72,-79,-84,-80,-65,-78
6415,"(1,0)",-66,-74,-74,-75,-53,-65,-73,-72,-72,-66,-72,-71,-79,-73,-77,-72,-79,-83,-82,-65,-78
6416,"(1,0)",-66,-74,-73,-74,-54,-66,-73,-72,-72,-65,-73,-72,-79,-73,-77,-72,-79,-82,-81,-65,-78
6417,"(1,0)",-66,-74,-74,-75,-54,-65,-73,-72,-72,-65,-73,-72,-79,-73,-77,-72,-79,-81,-81,-65,-78
6418,"(1,0)",-66,-74,-74,-75,-53,-65,-74,-73,-72,-65,-73,-72,-79,-73,-77,-72,-79,-81,-81,-65,-78
6419,"(1,0)",-66,-74,-74,-76,-52,-65,-73,-73,-72,-65,-73,-71,-79,-73,-77,-72,-79,-81,-83,-65,-81
6420,"(1,0)",-66,-75,-74,-76,-53,-65,-73,-73,-73,-65,-72,-71,-79,-73,-77,-72,-79,-83,-82,-65,-83
6421,"(1,0)",-66,-74,-73,-76,-52,-65,-73,-74,-73,-65,-72,-71,-79,-73,-77,-71,-79,-85,-82,-65,-82
6422,"(1,0)",-66,-75,-73,-76,-52,-65,-73,-74,-73,-65,-72,-71,-79,-73,-77,-71,-79,-84,-82,-65,-82
6423,"(1,0)",-66,-75,-72,-76,-53,-65,-73,-74,-74,-64,-72,-71,-79,-73,-76,-71,-79,-85,-81,-65,-82
6424,"(1,0)",-66,-74,-72,-76,-53,-64,-73,-74,-74,-65,-72,-71,-79,-73,-77,-71,-79,-85,-81,-65,-83
6425,"(1,0)",-66,-74,-72,-76,-52,-64,-73,-74,-74,-65,-72,-72,-79,-73,-77,-71,-79,-85,-81,-65,-83
6426,"(1,0)",-66,-74,-72,-76,-52,-64,-73,-73,-74,-65,-72,-72,-79,-73,-77,-71,-79,-85,-81,-65,-83
6427,"(1,0)",-66,-74,-71,-77,-52,-64,-73,-73,-74,-65,-72,-72,-79,-73,-77,-71,-79,-85,-81,-65,-83
6428,"(1,0)",-66,-74,-71,-77,-52,-65,-73,-72,-74,-65,-72,-72,-79,-73,-77,-71,-79,-85,-81,-65,-82
6429,"(1,0)",-66,-74,-71,-77,-52,-64,-73,-72,-74,-65,-72,-72,-79,-73,-77,-71,-79,-85,-81,-65,-82
6430,"(1,0)",-66,-75,-71,-76,-54,-64,-73,-72,-75,-65,-72,-72,-81,-73,-77,-71,-79,-85,-81,-65,-82
6431,"(1,0)",-66,-75,-72,-76,-54,-65,-73,-73,-75,-65,-72,-72,-82,-73,-77,-71,-79,-88,-81,-65,-82
6432,"(1,0)",-66,-74,-72,-75,-54,-65,-73,-73,-74,-65,-72,-72,-82,-73,-77,-71,-79,-88,-82,-65,-82
6433,"(1,0)",-66,-75,-72,-74,-54,-65,-73,-73,-73,-65,-72,-72,-81,-73,-75,-71,-79,-88,-82,-65,-82
6434,"(1,0)",-66,-75,-73,-74,-54,-65,-73,-73,-74,-65,-72,-72,-81,-73,-75,-71,-79,-88,-81,-65,-82
6435,"(1,0)",-66,-74,-73,-74,-54,-65,-73,-72,-74,-65,-72,-72,-81,-73,-75,-71,-79,-88,-81,-65,-82
6436,"(1,0)",-66,-74,-74,-74,-56,-65,-73,-72,-75,-65,-72,-72,-82,-74,-75,-71,-79,-90,-83,-65,-83
6437,"(1,0)",-66,-73,-73,-74,-56,-65,-73,-72,-75,-65,-72,-74,-82,-73,-75,-71,-79,-88,-83,-65,-83
6438,"(1,0)",-66,-73,-72,-75,-54,-65,-73,-72,-75,-65,-72,-74,-81,-74,-74,-71,-79,-88,-82,-65,-82
6439,"(1,0)",-66,-73,-73,-75,-54,-65,-73,-72,-74,-65,-72,-74,-81,-74,-74,-71,-79,-87,-82,-65,-81
6440,"(1,0)",-66,-73,-73,-75,-54,-65,-73,-72,-73,-65,-72,-73,-81,-73,-74,-71,-79,-85,-81,-65,-81
6441,"(1,0)",-66,-73,-73,-76,-54,-65,-73,-73,-73,-65,-72,-73,-81,-73,-74,-71,-79,-84,-81,-65,-81
6442,"(1,0)",-66,-73,-72,-76,-54,-65,-73,-73,-73,-65,-72,-73,-81,-73,-74,-71,-79,-86,-80,-65,-81
6443,"(1,0)",-66,-73,-72,-77,-54,-64,-73,-73,-73,-65,-72,-73,-81,-73,-75,-71,-79,-86,-80,-65,-81
6444,"(1,0)",-66,-73,-72,-77,-53,-64,-73,-73,-73,-65,-72,-73,-81,-73,-75,-71,-79,-88,-80,-65,-81
6445,"(1,0)",-66,-73,-71,-77,-53,-65,-73,-73,-73,-65,-72,-73,-81,-73,-75,-71,-79,-88,-80,-65,-81
6446,"(1,0)",-66,-73,-71,-77,-53,-65,-73,-73,-73,-65,-72,-73,-81,-73,-75,-71,-79,-88,-80,-65,-81
6447,"(1,0)",-66,-73,-71,-77,-53,-64,-73,-73,-73,-65,-72,-73,-81,-73,-75,-71,-79,-88,-80,-65,-81
6448,"(1,0)",-66,-74,-71,-77,-53,-65,-73,-72,-73,-65,-72,-73,-81,-73,-76,-71,-79,-87,-80,-65,-81
6449,"(1,0)",-66,-74,-71,-77,-53,-65,-73,-72,-73,-65,-72,-73,-81,-73,-76,-71,-79,-87,-80,-65,-81
6450,"(1,0)",-66,-74,-71,-76,-52,-65,-74,-72,-73,-65,-72,-73,-81,-73,-76,-71,-79,-85,-80,-65,-81
6451,"(1,0)",-66,-74,-72,-76,-52,-65,-73,-72,-73,-65,-72,-73,-81,-73,-75,-71,-79,-86,-80,-65,-81
6452,"(1,0)",-66,-74,-72,-76,-52,-65,-73,-72,-73,-65,-72,-72,-81,-73,-75,-71,-79,-86,-80,-65,-81
6453,"(1,0)",-66,-75,-73,-76,-52,-65,-73,-72,-73,-65,-72,-72,-81,-73,-76,-71,-77,-84,-80,-65,-81
6454,"(1,0)",-66,-76,-73,-75,-52,-65,-73,-72,-73,-65,-72,-72,-81,-73,-76,-71,-77,-85,-80,-65,-81
6455,"(1,0)",-66,-76,-73,-75,-53,-66,-72,-73,-73,-65,-72,-72,-81,-73,-76,-71,-77,-86,-80,-65,-81
6456,"(1,0)",-66,-76,-73,-76,-54,-66,-72,-73,-72,-65,-72,-72,-81,-74,-76,-71,-77,-85,-80,-65,-81
6457,"(1,0)",-66,-76,-72,-76,-54,-65,-72,-73,-72,-65,-72,-72,-81,-74,-77,-71,-77,-83,-80,-65,-81
6458,"(1,0)",-66,-75,-73,-77,-54,-65,-72,-73,-72,-65,-72,-72,-82,-74,-77,-71,-77,-83,-80,-65,-81
6459,"(1,0)",-66,-76,-72,-77,-54,-65,-72,-72,-72,-65,-72,-72,-81,-74,-77,-71,-77,-83,-81,-65,-81
6460,"(1,0)",-66,-77,-71,-77,-54,-65,-72,-72,-72,-65,-72,-72,-81,-74,-77,-71,-77,-83,-81,-65,-81
6461,"(1,0)",-66,-77,-71,-77,-53,-65,-72,-72,-72,-72,-72,-72,-81,-74,-77,-71,-77,-82,-81,-65,-81
6462,"(1,0)",-66,-76,-71,-77,-53,-65,-72,-72,-72,-70,-72,-72,-81,-74,-77,-71,-77,-82,-80,-65,-81
6463,"(1,0)",-66,-76,-72,-77,-53,-65,-72,-72,-72,-70,-72,-72,-81,-74,-77,-71,-77,-81,-80,-65,-81
6464,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-72,-72,-73,-72,-72,-83,-74,-77,-71,-78,-83,-80,-65,-81
6465,"(1,0)",-66,-76,-72,-76,-53,-64,-72,-72,-72,-71,-72,-72,-82,-74,-77,-71,-78,-82,-80,-65,-81
6466,"(1,0)",-66,-76,-72,-77,-53,-67,-72,-72,-72,-69,-72,-72,-81,-74,-77,-71,-77,-83,-80,-65,-81
6467,"(1,0)",-66,-76,-72,-77,-53,-65,-73,-72,-72,-68,-72,-72,-81,-74,-77,-71,-77,-83,-80,-65,-81
6468,"(1,0)",-66,-77,-73,-77,-54,-65,-73,-72,-72,-67,-72,-74,-83,-74,-76,-71,-77,-84,-80,-65,-81
6469,"(1,0)",-66,-77,-73,-77,-54,-65,-73,-72,-72,-67,-72,-73,-82,-74,-76,-71,-77,-83,-80,-65,-80
6470,"(1,0)",-66,-75,-73,-76,-54,-65,-73,-72,-72,-67,-72,-73,-82,-73,-77,-71,-78,-85,-80,-65,-80
6471,"(1,0)",-66,-75,-73,-76,-54,-65,-73,-72,-72,-67,-72,-72,-81,-73,-77,-71,-78,-85,-80,-65,-80
6472,"(1,0)",-66,-75,-73,-76,-54,-64,-73,-72,-72,-67,-71,-72,-83,-73,-75,-71,-78,-86,-80,-65,-80
6473,"(1,0)",-66,-74,-73,-75,-54,-65,-73,-72,-72,-67,-71,-72,-83,-73,-75,-71,-78,-87,-80,-65,-80
6474,"(1,0)",-66,-74,-73,-76,-54,-65,-73,-72,-72,-67,-71,-72,-81,-73,-76,-71,-77,-86,-82,-65,-80
6475,"(1,0)",-66,-74,-74,-76,-54,-65,-73,-72,-72,-67,-71,-72,-81,-73,-76,-71,-77,-84,-82,-65,-80
6476,"(1,0)",-66,-75,-73,-76,-53,-65,-73,-72,-72,-65,-71,-72,-81,-73,-77,-71,-77,-83,-81,-65,-80
6477,"(1,0)",-66,-76,-72,-77,-53,-64,-73,-72,-72,-65,-71,-72,-81,-73,-77,-72,-78,-82,-81,-65,-80
6478,"(1,0)",-66,-76,-72,-77,-53,-65,-72,-72,-72,-65,-71,-72,-81,-73,-77,-72,-78,-81,-81,-65,-80
6479,"(1,0)",-66,-76,-72,-77,-53,-65,-72,-72,-72,-65,-71,-72,-81,-73,-77,-72,-78,-81,-81,-65,-80
6480,"(1,0)",-66,-75,-72,-76,-53,-65,-72,-72,-72,-65,-71,-72,-81,-73,-75,-72,-78,-83,-81,-65,-80
6481,"(1,0)",-66,-75,-72,-76,-52,-65,-73,-72,-72,-65,-71,-72,-81,-73,-75,-72,-78,-82,-81,-65,-80
6482,"(1,0)",-66,-75,-71,-76,-53,-65,-73,-72,-72,-65,-71,-72,-81,-73,-75,-72,-78,-82,-81,-65,-80
6483,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-72,-72,-65,-71,-72,-81,-73,-74,-72,-78,-82,-80,-65,-82
6484,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-72,-72,-65,-73,-72,-81,-73,-75,-72,-78,-81,-80,-65,-82
6485,"(1,0)",-66,-74,-72,-77,-52,-65,-73,-72,-72,-65,-72,-73,-81,-73,-75,-72,-78,-83,-80,-65,-82
6486,"(1,0)",-66,-74,-71,-77,-52,-65,-73,-72,-72,-65,-72,-72,-81,-73,-75,-71,-78,-83,-80,-65,-82
6487,"(1,0)",-66,-74,-71,-77,-52,-65,-73,-72,-72,-65,-72,-72,-81,-73,-76,-71,-78,-83,-80,-65,-82
6488,"(1,0)",-66,-74,-72,-77,-53,-66,-74,-72,-72,-65,-72,-72,-80,-73,-76,-71,-78,-82,-80,-65,-82
6489,"(1,0)",-66,-76,-72,-77,-53,-65,-75,-72,-72,-65,-72,-72,-80,-73,-76,-71,-78,-82,-80,-65,-82
6490,"(1,0)",-66,-74,-72,-77,-53,-66,-74,-72,-72,-65,-72,-72,-80,-72,-76,-71,-78,-83,-80,-65,-78
6491,"(1,0)",-66,-74,-72,-77,-52,-65,-73,-72,-72,-65,-72,-72,-80,-73,-76,-71,-78,-86,-80,-65,-78
6492,"(1,0)",-66,-73,-72,-77,-53,-65,-73,-72,-72,-65,-72,-72,-80,-73,-77,-71,-78,-87,-80,-65,-78
6493,"(1,0)",-66,-73,-72,-77,-53,-65,-73,-72,-72,-65,-72,-72,-80,-73,-77,-71,-78,-87,-80,-65,-78
6494,"(1,0)",-66,-74,-72,-77,-54,-65,-73,-72,-72,-71,-72,-72,-80,-73,-77,-71,-78,-85,-80,-65,-78
6495,"(1,0)",-66,-75,-72,-77,-54,-65,-73,-72,-72,-69,-72,-72,-80,-73,-77,-71,-78,-86,-80,-65,-78
6496,"(1,0)",-66,-75,-72,-77,-54,-65,-73,-72,-72,-68,-72,-72,-80,-73,-77,-71,-78,-85,-80,-65,-78
6497,"(1,0)",-66,-75,-72,-76,-55,-65,-73,-72,-72,-66,-72,-72,-80,-74,-77,-71,-78,-83,-80,-65,-78
6498,"(1,0)",-66,-74,-72,-76,-54,-65,-73,-72,-72,-66,-72,-72,-80,-74,-77,-71,-77,-83,-80,-65,-78
6499,"(1,0)",-66,-74,-73,-77,-54,-65,-73,-72,-72,-66,-72,-72,-80,-73,-77,-71,-77,-82,-80,-65,-78
6500,"(1,0)",-66,-74,-73,-77,-54,-64,-73,-72,-72,-66,-72,-72,-82,-73,-77,-71,-77,-82,-80,-65,-78
6501,"(1,0)",-66,-74,-72,-76,-54,-64,-73,-72,-72,-66,-72,-72,-82,-73,-77,-71,-77,-83,-80,-65,-78
6502,"(1,0)",-66,-75,-73,-76,-54,-64,-73,-72,-72,-66,-72,-72,-81,-73,-77,-71,-78,-82,-80,-65,-78
6503,"(1,0)",-66,-76,-72,-77,-54,-64,-73,-72,-72,-65,-72,-72,-81,-73,-77,-71,-78,-83,-80,-65,-78
6504,"(1,0)",-66,-75,-71,-76,-54,-64,-73,-72,-72,-65,-72,-72,-81,-73,-75,-71,-78,-83,-80,-65,-78
6505,"(1,0)",-66,-75,-71,-76,-54,-64,-73,-72,-72,-65,-72,-72,-81,-73,-75,-71,-78,-85,-80,-65,-78
6506,"(1,0)",-66,-74,-71,-76,-54,-64,-73,-72,-72,-65,-72,-72,-81,-73,-74,-71,-78,-85,-80,-65,-78
6507,"(1,0)",-66,-74,-72,-76,-54,-64,-73,-72,-72,-64,-72,-72,-81,-73,-74,-71,-78,-85,-80,-65,-78
6508,"(1,0)",-66,-75,-72,-76,-54,-64,-73,-72,-72,-65,-72,-73,-81,-73,-74,-71,-78,-86,-80,-65,-78
6509,"(1,0)",-66,-75,-72,-77,-54,-66,-72,-72,-72,-65,-72,-73,-81,-73,-75,-71,-78,-86,-80,-65,-78
6510,"(1,0)",-66,-74,-72,-77,-54,-66,-72,-72,-72,-65,-72,-73,-81,-72,-75,-71,-78,-86,-80,-65,-78
6511,"(1,0)",-66,-75,-72,-77,-54,-65,-72,-72,-72,-65,-72,-73,-81,-72,-75,-71,-78,-87,-80,-65,-78
6512,"(1,0)",-66,-74,-72,-77,-54,-65,-72,-72,-72,-65,-72,-74,-83,-72,-75,-71,-78,-87,-80,-65,-78
6513,"(1,0)",-66,-75,-72,-77,-54,-65,-72,-72,-72,-65,-72,-73,-82,-72,-75,-71,-78,-87,-80,-65,-78
6514,"(1,0)",-66,-75,-72,-77,-54,-64,-72,-72,-72,-65,-72,-73,-81,-72,-76,-71,-78,-85,-80,-65,-78
6515,"(1,0)",-66,-75,-71,-77,-54,-64,-72,-72,-72,-65,-72,-73,-81,-72,-76,-71,-78,-84,-80,-65,-78
6516,"(1,0)",-66,-75,-71,-76,-54,-64,-72,-72,-72,-65,-72,-72,-81,-72,-76,-71,-78,-85,-81,-65,-78
6517,"(1,0)",-66,-74,-71,-76,-54,-64,-72,-72,-73,-65,-72,-72,-81,-72,-76,-71,-78,-86,-81,-65,-78
6518,"(1,0)",-66,-74,-71,-76,-54,-64,-72,-72,-73,-65,-72,-72,-81,-72,-76,-71,-78,-86,-81,-65,-78
6519,"(1,0)",-66,-75,-71,-76,-53,-64,-74,-72,-73,-65,-72,-72,-81,-72,-75,-71,-78,-86,-81,-65,-78
6520,"(1,0)",-66,-75,-71,-76,-53,-64,-73,-72,-73,-65,-72,-72,-84,-72,-75,-71,-78,-84,-81,-65,-78
6521,"(1,0)",-66,-74,-71,-76,-53,-64,-73,-72,-73,-65,-72,-72,-84,-72,-75,-71,-78,-85,-81,-65,-79
6522,"(1,0)",-66,-74,-71,-75,-53,-64,-73,-73,-73,-65,-72,-72,-84,-72,-75,-71,-78,-83,-81,-65,-79
6523,"(1,0)",-66,-75,-71,-75,-52,-64,-73,-72,-73,-65,-72,-72,-82,-72,-75,-71,-78,-83,-81,-65,-79
6524,"(1,0)",-66,-74,-72,-76,-53,-64,-73,-72,-73,-65,-72,-72,-82,-72,-76,-71,-78,-84,-81,-65,-79
6525,"(1,0)",-66,-74,-74,-76,-53,-65,-73,-72,-73,-65,-72,-72,-82,-72,-76,-71,-78,-84,-81,-79,-80
6526,"(1,0)",-66,-75,-75,-77,-53,-65,-73,-72,-73,-65,-72,-72,-82,-72,-77,-71,-78,-84,-82,-79,-80
6527,"(1,0)",-66,-75,-75,-77,-53,-65,-73,-72,-73,-65,-73,-71,-83,-72,-77,-73,-78,-84,-81,-79,-80
6528,"(1,0)",-66,-76,-74,-76,-52,-65,-73,-72,-73,-65,-73,-72,-82,-72,-77,-73,-78,-83,-81,-79,-80
6529,"(1,0)",-66,-76,-74,-77,-52,-65,-73,-72,-73,-65,-72,-72,-82,-72,-77,-73,-78,-86,-81,-79,-80
6530,"(1,0)",-66,-75,-74,-77,-52,-65,-73,-72,-73,-65,-72,-72,-81,-72,-77,-73,-78,-85,-81,-79,-80
6531,"(1,0)",-66,-74,-74,-77,-53,-65,-74,-72,-73,-65,-72,-72,-81,-72,-76,-73,-78,-85,-81,-79,-80
6532,"(1,0)",-66,-74,-73,-77,-53,-65,-74,-72,-73,-65,-72,-72,-81,-72,-75,-73,-78,-83,-81,-79,-80
6533,"(1,0)",-66,-74,-73,-76,-52,-64,-73,-72,-73,-65,-72,-72,-81,-72,-76,-73,-78,-84,-81,-79,-80
6534,"(1,0)",-66,-74,-73,-75,-52,-65,-73,-72,-73,-65,-72,-72,-81,-72,-76,-73,-78,-85,-81,-79,-80
6535,"(1,0)",-66,-74,-73,-74,-52,-65,-73,-72,-73,-65,-72,-72,-84,-72,-77,-73,-78,-85,-81,-79,-80
6536,"(1,0)",-66,-74,-73,-74,-52,-65,-73,-73,-73,-65,-72,-72,-83,-72,-77,-72,-78,-85,-81,-79,-80
6537,"(1,0)",-66,-76,-72,-75,-52,-65,-73,-73,-73,-65,-72,-72,-81,-72,-77,-72,-78,-85,-81,-79,-80
6538,"(1,0)",-66,-75,-72,-74,-52,-65,-73,-73,-74,-65,-72,-72,-81,-73,-77,-72,-77,-83,-81,-79,-80
6539,"(1,0)",-66,-74,-72,-74,-53,-65,-73,-73,-75,-65,-72,-72,-81,-73,-76,-72,-77,-83,-81,-79,-80
6540,"(1,0)",-66,-74,-72,-74,-53,-65,-73,-73,-75,-64,-72,-72,-81,-73,-76,-72,-77,-83,-81,-79,-80
6541,"(1,0)",-66,-74,-72,-75,-55,-66,-73,-73,-75,-65,-72,-72,-81,-73,-77,-72,-77,-83,-81,-79,-80
